"siteA","siteB","MI","MInorm","morphA","morphB","wMI","wMInorm","wmorphA","wmorphB","Dprime","R2"
"630","2260",0.17725173162518,0.161341479112771,3,3,0.17725173162518,0.161341479112771,3,3,NA,NA
"630","2262",0.247851272051816,0.225603950190922,3,3,0.247851272051816,0.225603950190922,3,3,NA,NA
"630","2492",0.203916856995446,0.18561312220771,3,3,0.203916856995446,0.18561312220771,3,3,NA,NA
"630","2540",0.545518663729953,0.496552486584058,3,3,0.545518663729953,0.496552486584058,3,3,NA,NA
"630","2546",0.519681097123952,0.473034119938692,3,3,0.519681097123952,0.473034119938692,3,3,NA,NA
"630","2687",0.929615652514219,0.846172632604746,3,3,0.929615652514219,0.846172632604746,3,3,NA,NA
"630","2691",0.931437821800736,0.847831242566888,3,3,0.931437821800736,0.847831242566888,3,3,NA,NA
"630","2711",0.549226112592549,0.499927151969506,3,3,0.549226112592549,0.499927151969506,3,3,NA,NA
"630","2743",0.519681097123952,0.473034119938692,3,3,0.519681097123952,0.473034119938692,3,3,NA,NA
"630","2783",0.36220155888988,0.329690066846959,3,3,0.36220155888988,0.329690066846959,3,3,NA,NA
"630","2822",0.536330524219412,0.488189081581843,3,3,0.536330524219412,0.488189081581843,3,3,NA,NA
"630","2859",0.426701632384546,0.388400563862118,3,3,0.426701632384546,0.388400563862118,3,3,NA,NA
"630","2860",0.345351943332434,0.31435288581299,3,3,0.345351943332434,0.31435288581299,3,3,NA,NA
"630","2870",0.255623912569994,0.232678912485037,3,3,0.255623912569994,0.232678912485037,3,3,NA,NA
"630","2874",0.336065060000936,0.484839395479402,2,2,0.336065060000936,0.484839395479402,2,2,1,0.52082268778743
"630","3008",0.931437821800736,0.847831242566888,3,3,0.931437821800736,0.847831242566888,3,3,NA,NA
"630","3017",0.950528567782646,0.865208388425191,3,3,0.950528567782646,0.865208388425191,3,3,NA,NA
"630","3035",0.931437821800736,0.847831242566888,3,3,0.931437821800736,0.847831242566888,3,3,NA,NA
"630","3073",0.931437821800736,0.847831242566888,3,3,0.931437821800736,0.847831242566888,3,3,NA,NA
"630","3118",0.486686553143921,0.443001191743404,3,3,0.486686553143921,0.443001191743404,3,3,NA,NA
"630","3122",0.545264995663316,0.496321587959263,3,3,0.545264995663316,0.496321587959263,3,3,NA,NA
"630","3136",0.915989268441813,0.833769363304958,3,3,0.915989268441813,0.833769363304958,3,3,NA,NA
"630","3163",0.947355480860465,0.862320120239125,3,3,0.947355480860465,0.862320120239125,3,3,NA,NA
"630","3313",0.375223877062376,0.341543491669181,3,3,0.375223877062376,0.341543491669181,3,3,NA,NA
"630","3373",0.447620959531723,0.407442156026118,3,3,0.447620959531723,0.407442156026118,3,3,NA,NA
"630","3375",0.157061821847171,0.142963831250771,3,3,0.157061821847171,0.142963831250771,3,3,NA,NA
"630","3380",0.354614752221698,0.322784257812746,3,3,0.354614752221698,0.322784257812746,3,3,NA,NA
"630","3381",1.00226446256474,0.91230042928049,3,3,1.00226446256474,0.91230042928049,3,3,NA,NA
"633","636",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","663",0.496756685699606,0.45216742141292,3,3,0.496756685699606,0.45216742141292,3,3,NA,NA
"633","708",0.221277351687281,0.201415325469866,3,3,0.221277351687281,0.201415325469866,3,3,NA,NA
"633","734",0.229144362802553,0.330585435862905,2,2,0.229144362802553,0.330585435862905,2,2,1,0.353479768786127
"633","740",0.205233356648467,0.18681145183373,3,3,0.205233356648467,0.18681145183373,3,3,NA,NA
"633","757",0.204136589976563,0.294506846023171,2,2,0.204136589976563,0.294506846023171,2,2,1,0.306940540540541
"633","773",0.25579399372169,0.232833727021021,3,3,0.25579399372169,0.232833727021021,3,3,NA,NA
"633","779",0.0510524567270994,0.0736531261453847,2,2,0.0510524567270994,0.0736531261453847,2,2,1,0.0640137931034483
"633","785",0.323714993220419,0.467022015380503,2,2,0.323714993220419,0.467022015380503,2,2,1,0.542014598540146
"633","796",0.216335119403826,0.312105603934021,2,2,0.216335119403826,0.312105603934021,2,2,1,0.329430167597765
"633","826",0.366259062413655,0.333383365716476,3,3,0.366259062413655,0.333383365716476,3,3,NA,NA
"633","872",0.259859461616346,0.236534275373329,3,3,0.259859461616346,0.236534275373329,3,3,NA,NA
"633","879",0.242452735659218,0.220689990600007,3,3,0.242452735659218,0.220689990600007,3,3,NA,NA
"633","882",0.627768192514754,0.571419234055557,3,3,0.627768192514754,0.571419234055557,3,3,NA,NA
"633","883",0.299370795165998,0.43190076157297,2,2,0.299370795165998,0.43190076157297,2,2,1,0.492027586206897
"633","902",0.239400721601525,0.217911927684479,3,3,0.239400721601525,0.217911927684479,3,3,NA,NA
"633","909",0.167203145694183,0.241223149114033,2,2,0.167203145694183,0.241223149114033,2,2,1,0.241482926829268
"633","926",0.316887738016552,0.288443649579714,3,3,0.316887738016552,0.288443649579714,3,3,NA,NA
"633","927",0.326936782603164,0.471670074945778,2,2,0.326936782603164,0.471670074945778,2,2,1,0.548676470588235
"633","988",0.860587205522092,0.78334023239938,3,3,0.860587205522092,0.78334023239938,3,3,NA,NA
"633","1020",0.263990466771705,0.240294478311135,3,3,0.263990466771705,0.240294478311135,3,3,NA,NA
"633","1025",0.349339928497109,0.317982906345083,3,3,0.349339928497109,0.317982906345083,3,3,NA,NA
"633","1039",0.390365184801757,0.355325703915994,3,3,0.390365184801757,0.355325703915994,3,3,NA,NA
"633","1061",0.153788948532162,0.221870553390879,2,2,0.153788948532162,0.221870553390879,2,2,1,0.218741784037559
"633","1064",0.658786971212829,0.599653743188602,3,3,0.658786971212829,0.599653743188602,3,3,NA,NA
"633","1113",0.20046792653508,0.182473770412777,3,3,0.20046792653508,0.182473770412777,3,3,NA,NA
"633","1125",0.48949059853362,0.44555354385035,3,3,0.48949059853362,0.44555354385035,3,3,NA,NA
"633","1161",0.340273596016403,0.490911029518318,2,2,0.340273596016403,0.490911029518318,2,2,1,0.576333333333333
"633","1164",0.280014829110212,0.254880481493325,3,3,0.280014829110212,0.254880481493325,3,3,NA,NA
"633","1194",0.248526504209713,0.226218572988121,3,3,0.248526504209713,0.226218572988121,3,3,NA,NA
"633","1198",0.343727343440833,0.495893733800028,2,2,0.343727343440833,0.495893733800028,2,2,1,0.583511450381679
"633","1216",0.210163323557696,0.30320158467343,2,2,0.210163323557696,0.30320158467343,2,2,1,0.318
"633","1238",0.350789352478195,0.506082059216943,2,2,0.350789352478195,0.506082059216943,2,2,1,0.598201550387597
"633","1248",0.206129820385094,0.297382469648908,2,2,0.206129820385094,0.297382469648908,2,2,1,0.310586956521739
"633","1261",0.235453765286082,0.21431925322038,3,3,0.235453765286082,0.21431925322038,3,3,NA,NA
"633","1264",0.299370795165998,0.43190076157297,2,2,0.299370795165998,0.43190076157297,2,2,1,0.492027586206897
"633","1276",0.117252224658383,0.169159203047848,2,2,0.117252224658383,0.169159203047848,2,2,1,0.159729957805907
"633","1281",0.206129820385094,0.297382469648908,2,2,0.206129820385094,0.297382469648908,2,2,1,0.310586956521739
"633","1285",0.350789352478195,0.506082059216943,2,2,0.350789352478195,0.506082059216943,2,2,1,0.598201550387597
"633","1343",0.237544539310629,0.216222357751536,3,3,0.237544539310629,0.216222357751536,3,3,NA,NA
"633","1460",0.675814157210751,0.615152555802982,3,3,0.675814157210751,0.615152555802982,3,3,NA,NA
"633","1487",0.240289955445288,0.218721343210716,3,3,0.240289955445288,0.218721343210716,3,3,NA,NA
"633","1491",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","1493",0.214261287489854,0.309113696916097,2,2,0.214261287489854,0.309113696916097,2,2,1,0.325577777777778
"633","1516",0.202136044675953,0.183992156979247,3,3,0.202136044675953,0.183992156979247,3,3,NA,NA
"633","1536",0.206129820385094,0.297382469648908,2,2,0.206129820385094,0.297382469648908,2,2,1,0.310586956521739
"633","1795",0.52649107069037,0.479232825011138,3,3,0.52649107069037,0.479232825011138,3,3,NA,NA
"633","1954",0.20813864635381,0.300280592911984,2,2,0.20813864635381,0.300280592911984,2,2,1,0.314273224043716
"633","2068",0.0588983421830364,0.0849723461840478,2,2,0.0588983421830364,0.0849723461840478,2,2,1,0.0746007067137809
"633","2131",0.210163323557696,0.30320158467343,2,2,0.210163323557696,0.30320158467343,2,2,1,0.318
"633","2179",0.345399727483077,0.314396380821317,3,3,0.345399727483077,0.314396380821317,3,3,NA,NA
"633","2212",0.136405905355079,0.196792123203742,2,2,0.136405905355079,0.196792123203742,2,2,1,0.190125
"633","2238",0.185738532729824,0.169066498386798,3,3,0.185738532729824,0.169066498386798,3,3,NA,NA
"633","2240",0.216335119403826,0.312105603934021,2,2,0.216335119403826,0.312105603934021,2,2,1,0.329430167597765
"633","2260",0.113202036407011,0.103040934071701,3,3,0.113202036407011,0.103040934071701,3,3,NA,NA
"633","2262",0.151072688341296,0.137512287000218,3,3,0.151072688341296,0.137512287000218,3,3,NA,NA
"633","2492",0.26997610416162,0.2457428402598,3,3,0.26997610416162,0.2457428402598,3,3,NA,NA
"633","2540",0.24432345861789,0.222392796019142,3,3,0.24432345861789,0.222392796019142,3,3,NA,NA
"633","2546",0.204136589976563,0.294506846023171,2,2,0.204136589976563,0.294506846023171,2,2,1,0.306940540540541
"633","2687",0.212204114248466,0.306145823282497,2,2,0.212204114248466,0.306145823282497,2,2,1,0.321767955801105
"633","2691",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","2711",0.232414290172384,0.211552603743536,3,3,0.232414290172384,0.211552603743536,3,3,NA,NA
"633","2743",0.204136589976563,0.294506846023171,2,2,0.204136589976563,0.294506846023171,2,2,1,0.306940540540541
"633","2783",0.188048382123875,0.171169013912864,3,3,0.188048382123875,0.171169013912864,3,3,NA,NA
"633","2822",0.214261287489854,0.309113696916097,2,2,0.214261287489854,0.309113696916097,2,2,1,0.325577777777778
"633","2859",0.233716114632398,0.212737575433223,3,3,0.233716114632398,0.212737575433223,3,3,NA,NA
"633","2860",0.127872102397489,0.116394203593438,3,3,0.127872102397489,0.116394203593438,3,3,NA,NA
"633","2870",0.139227779615935,0.12673058644258,3,3,0.139227779615935,0.12673058644258,3,3,NA,NA
"633","2874",0.165487974425917,0.23874868003103,2,2,0.165487974425917,0.23874868003103,2,2,1,0.238543689320388
"633","3008",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","3017",0.316735248439637,0.288304847585154,3,3,0.316735248439637,0.288304847585154,3,3,NA,NA
"633","3035",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","3073",0.288048065436764,0.415565515543279,2,2,0.288048065436764,0.415565515543279,2,2,1,0.469046979865772
"633","3118",0.204128718840877,0.185805967170047,3,3,0.204128718840877,0.185805967170047,3,3,NA,NA
"633","3122",0.23037340896658,0.209694913613127,3,3,0.23037340896658,0.209694913613127,3,3,NA,NA
"633","3136",0.443661762317711,0.403838339415973,3,3,0.443661762317711,0.403838339415973,3,3,NA,NA
"633","3163",0.359513006842598,0.327242841310695,3,3,0.359513006842598,0.327242841310695,3,3,NA,NA
"633","3313",0.130673138911008,0.118943816903257,3,3,0.130673138911008,0.118943816903257,3,3,NA,NA
"633","3373",0.316545676499804,0.28813229176925,3,3,0.316545676499804,0.28813229176925,3,3,NA,NA
"633","3375",0.0658144498090331,0.0949501803583277,2,2,0.0658144498090331,0.0949501803583277,2,2,1,0.084101083032491
"633","3380",0.186321791576439,0.169597403468265,3,3,0.186321791576439,0.169597403468265,3,3,NA,NA
"633","3381",0.266410461106979,0.242497252083316,3,3,0.266410461106979,0.242497252083316,3,3,NA,NA
"636","663",0.885616589136007,0.806122959183057,3,3,0.885616589136007,0.806122959183057,3,3,NA,NA
"636","708",0.431386455876697,0.392664873974497,3,3,0.431386455876697,0.392664873974497,3,3,NA,NA
"636","734",0.946748589578544,0.861767703988022,3,3,0.946748589578544,0.861767703988022,3,3,NA,NA
"636","740",0.446811577414949,0.406705424674101,3,3,0.446811577414949,0.406705424674101,3,3,NA,NA
"636","757",0.417811341552126,0.602774350484417,2,2,0.417811341552126,0.602774350484417,2,2,1,0.654391891891892
"636","773",0.467867244455519,0.425871118757221,3,3,0.467867244455519,0.425871118757221,3,3,NA,NA
"636","779",0.0960190328542996,0.138526182529852,2,2,0.0960190328542996,0.138526182529852,2,2,1,0.136476293103448
"636","785",0.822345551091074,0.748531178445159,3,3,0.822345551091074,0.748531178445159,3,3,NA,NA
"636","796",0.94766646986171,0.862603194627108,3,3,0.94766646986171,0.862603194627108,3,3,NA,NA
"636","826",0.458802515266596,0.417620046670714,3,3,0.458802515266596,0.417620046670714,3,3,NA,NA
"636","872",0.952540033947191,0.867039303831192,3,3,0.952540033947191,0.867039303831192,3,3,NA,NA
"636","879",0.95215655188287,0.86669024341354,3,3,0.95215655188287,0.86669024341354,3,3,NA,NA
"636","882",0.315790911149161,0.287445274740196,3,3,0.315790911149161,0.287445274740196,3,3,NA,NA
"636","883",0.739182531462998,0.672832935774947,3,3,0.739182531462998,0.672832935774947,3,3,NA,NA
"636","902",0.455139653424641,0.414285966140452,3,3,0.455139653424641,0.414285966140452,3,3,NA,NA
"636","909",0.332655314610381,0.479920172713754,2,2,0.332655314610381,0.479920172713754,2,2,1,0.514837398373984
"636","926",0.749362195376043,0.682098865182478,3,3,0.749362195376043,0.682098865182478,3,3,NA,NA
"636","927",0.0738827435655698,0.106590267749319,2,2,0.0738827435655698,0.106590267749319,2,2,0.412339154411765,0.145348033247716
"636","988",0.533386234286948,0.485509073390753,3,3,0.533386234286948,0.485509073390753,3,3,NA,NA
"636","1020",0.943529054212302,0.858837156606157,3,3,0.943529054212302,0.858837156606157,3,3,NA,NA
"636","1025",0.501092086292972,0.456113673096143,3,3,0.501092086292972,0.456113673096143,3,3,NA,NA
"636","1039",0.501935013694415,0.456880938682136,3,3,0.501935013694415,0.456880938682136,3,3,NA,NA
"636","1061",0.303360995200166,0.43765740337442,2,2,0.303360995200166,0.43765740337442,2,2,1,0.466353677621283
"636","1064",0.301371196250117,0.274319884602311,3,3,0.301371196250117,0.274319884602311,3,3,NA,NA
"636","1113",0.440883398593934,0.401309363768754,3,3,0.440883398593934,0.401309363768754,3,3,NA,NA
"636","1125",1.01721193211905,0.925906202407632,3,3,1.01721193211905,0.925906202407632,3,3,NA,NA
"636","1161",0.876684961226923,0.797993041102573,3,3,0.876684961226923,0.797993041102573,3,3,NA,NA
"636","1164",0.969349029312924,0.882339510773271,3,3,0.969349029312924,0.882339510773271,3,3,NA,NA
"636","1194",0.947398819310305,0.862359568596191,3,3,0.947398819310305,0.862359568596191,3,3,NA,NA
"636","1198",0.870435826705713,0.7923048337289,3,3,0.870435826705713,0.7923048337289,3,3,NA,NA
"636","1216",0.943529054212302,0.858837156606157,3,3,0.943529054212302,0.858837156606157,3,3,NA,NA
"636","1238",0.857484949239324,0.780516437039755,3,3,0.857484949239324,0.780516437039755,3,3,NA,NA
"636","1248",0.422644621924989,0.609747300109573,2,2,0.422644621924989,0.609747300109573,2,2,1,0.66216598731884
"636","1261",0.938635943063051,0.854383254897864,3,3,0.938635943063051,0.854383254897864,3,3,NA,NA
"636","1264",0.739182531462998,0.672832935774947,3,3,0.739182531462998,0.672832935774947,3,3,NA,NA
"636","1276",0.226710262608215,0.327073771583506,2,2,0.226710262608215,0.327073771583506,2,2,1,0.340541490857946
"636","1281",0.422644621924989,0.609747300109573,2,2,0.422644621924989,0.609747300109573,2,2,1,0.66216598731884
"636","1285",0.857484949239324,0.780516437039755,3,3,0.857484949239324,0.780516437039755,3,3,NA,NA
"636","1343",0.938635943063051,0.854383254897864,3,3,0.938635943063051,0.854383254897864,3,3,NA,NA
"636","1460",0.308050995710157,0.280400100096841,3,3,0.308050995710157,0.280400100096841,3,3,NA,NA
"636","1487",0.455249441155845,0.414385899239996,3,3,0.455249441155845,0.414385899239996,3,3,NA,NA
"636","1491",0.685175406857688,0.988499161612665,2,2,0.685175406857688,0.988499161612665,2,2,1,1
"636","1493",0.934088618962662,0.850244102125504,3,3,0.934088618962662,0.850244102125504,3,3,NA,NA
"636","1516",0.349597983409652,0.318217798049104,3,3,0.349597983409652,0.318217798049104,3,3,NA,NA
"636","1536",0.422644621924989,0.609747300109573,2,2,0.422644621924989,0.609747300109573,2,2,1,0.66216598731884
"636","1795",0.952540033947191,0.867039303831192,3,3,0.952540033947191,0.867039303831192,3,3,NA,NA
"636","1954",0.948086956341922,0.862985937915664,3,3,0.948086956341922,0.862985937915664,3,3,NA,NA
"636","2068",0.16396090389385,0.236545582947329,2,2,0.16396090389385,0.236545582947329,2,2,1,0.264092773970166
"636","2131",0.943529054212302,0.858837156606157,3,3,0.943529054212302,0.858837156606157,3,3,NA,NA
"636","2179",0.776604505711392,0.706895884673655,3,3,0.776604505711392,0.706895884673655,3,3,NA,NA
"636","2212",0.266380370158474,0.384305639017796,2,2,0.266380370158474,0.384305639017796,2,2,1,0.405343191964286
"636","2238",0.351190701646022,0.319667552664811,3,3,0.351190701646022,0.319667552664811,3,3,NA,NA
"636","2240",0.929200578915821,0.845794816333546,3,3,0.929200578915821,0.845794816333546,3,3,NA,NA
"636","2260",0.166852072407537,0.151875301349322,3,3,0.166852072407537,0.151875301349322,3,3,NA,NA
"636","2262",0.243970075671578,0.222071132999388,3,3,0.243970075671578,0.222071132999388,3,3,NA,NA
"636","2492",0.1975196044313,0.179790091981186,3,3,0.1975196044313,0.179790091981186,3,3,NA,NA
"636","2540",0.952540033947191,0.867039303831192,3,3,0.952540033947191,0.867039303831192,3,3,NA,NA
"636","2546",0.417811341552126,0.602774350484417,2,2,0.417811341552126,0.602774350484417,2,2,1,0.654391891891892
"636","2687",0.938863829445168,0.854590686022081,3,3,0.938863829445168,0.854590686022081,3,3,NA,NA
"636","2691",0.685175406857688,0.988499161612665,2,2,0.685175406857688,0.988499161612665,2,2,1,1
"636","2711",0.938635943063051,0.854383254897864,3,3,0.938635943063051,0.854383254897864,3,3,NA,NA
"636","2743",0.417811341552126,0.602774350484417,2,2,0.417811341552126,0.602774350484417,2,2,1,0.654391891891892
"636","2783",0.354822716833838,0.322973555360466,3,3,0.354822716833838,0.322973555360466,3,3,NA,NA
"636","2822",0.479157140386385,0.43614762489803,3,3,0.479157140386385,0.43614762489803,3,3,NA,NA
"636","2859",0.419275212014375,0.381640744727768,3,3,0.419275212014375,0.381640744727768,3,3,NA,NA
"636","2860",0.243426565116789,0.221576408372333,3,3,0.243426565116789,0.221576408372333,3,3,NA,NA
"636","2870",0.250906075221986,0.228384551866036,3,3,0.250906075221986,0.228384551866036,3,3,NA,NA
"636","2874",0.328868753138595,0.474457319256387,2,2,0.328868753138595,0.474457319256387,2,2,1,0.508570995145631
"636","3008",0.685175406857688,0.988499161612665,2,2,0.685175406857688,0.988499161612665,2,2,1,1
"636","3017",0.742192547540457,0.675572770481428,3,3,0.742192547540457,0.675572770481428,3,3,NA,NA
"636","3035",0.685175406857688,0.988499161612665,2,2,0.685175406857688,0.988499161612665,2,2,1,1
"636","3073",0.717049821462065,0.652686874940541,3,3,0.717049821462065,0.652686874940541,3,3,NA,NA
"636","3118",0.391115220866102,0.356008416163145,3,3,0.391115220866102,0.356008416163145,3,3,NA,NA
"636","3122",0.943319496395261,0.85864640886084,3,3,0.943319496395261,0.85864640886084,3,3,NA,NA
"636","3136",0.872864304873362,0.794515329818101,3,3,0.872864304873362,0.794515329818101,3,3,NA,NA
"636","3163",0.739182531462998,0.672832935774947,3,3,0.739182531462998,0.672832935774947,3,3,NA,NA
"636","3313",0.344111553995899,0.313223834782586,3,3,0.344111553995899,0.313223834782586,3,3,NA,NA
"636","3373",0.442180002427459,0.402489583439423,3,3,0.442180002427459,0.402489583439423,3,3,NA,NA
"636","3375",0.154759965714247,0.140868591504532,3,3,0.154759965714247,0.140868591504532,3,3,NA,NA
"636","3380",0.347418445359357,0.316233897019799,3,3,0.347418445359357,0.316233897019799,3,3,NA,NA
"636","3381",0.853612178540279,0.776991289233753,3,3,0.853612178540279,0.776991289233753,3,3,NA,NA
"663","708",1.02761849798255,0.935378666871066,3,3,1.02761849798255,0.935378666871066,3,3,NA,NA
"663","734",1.02587674601245,0.933793255904828,3,3,1.02587674601245,0.933793255904828,3,3,NA,NA
"663","740",0.607961553965391,0.553390454700308,3,3,0.607961553965391,0.553390454700308,3,3,NA,NA
"663","757",1.02241411478465,0.930641433133945,3,3,1.02241411478465,0.930641433133945,3,3,NA,NA
"663","773",1.02788715985313,0.93562321344437,3,3,1.02788715985313,0.93562321344437,3,3,NA,NA
"663","779",0.301770961805177,0.274683766891981,3,3,0.301770961805177,0.274683766891981,3,3,NA,NA
"663","785",0.951880632513656,0.866439090780295,3,3,0.951880632513656,0.866439090780295,3,3,NA,NA
"663","796",1.01723671124815,0.925928757342948,3,3,1.01723671124815,0.925928757342948,3,3,NA,NA
"663","826",0.619983715923953,0.564333498103851,3,3,0.619983715923953,0.564333498103851,3,3,NA,NA
"663","872",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","879",1.02006820181065,0.928506091122754,3,3,1.02006820181065,0.928506091122754,3,3,NA,NA
"663","882",0.511691229021674,0.465761428576424,3,3,0.511691229021674,0.465761428576424,3,3,NA,NA
"663","883",0.90688940708385,0.825486312540075,3,3,0.90688940708385,0.825486312540075,3,3,NA,NA
"663","902",1.02530037160401,0.933268617309047,3,3,1.02530037160401,0.933268617309047,3,3,NA,NA
"663","909",0.544688132036571,0.495796504057785,3,3,0.544688132036571,0.495796504057785,3,3,NA,NA
"663","926",0.911863577519278,0.830013997590329,3,3,0.911863577519278,0.830013997590329,3,3,NA,NA
"663","927",0.639629292679832,0.582215672696761,3,3,0.639629292679832,0.582215672696761,3,3,NA,NA
"663","988",0.579031678839424,0.527057347539236,3,3,0.579031678839424,0.527057347539236,3,3,NA,NA
"663","1020",1.00808015459537,0.917594100296748,3,3,1.00808015459537,0.917594100296748,3,3,NA,NA
"663","1025",0.562024806456291,0.511577025173872,3,3,0.562024806456291,0.511577025173872,3,3,NA,NA
"663","1039",0.590017846580527,0.537057388367491,3,3,0.590017846580527,0.537057388367491,3,3,NA,NA
"663","1061",0.514527802771716,0.468343389272933,3,3,0.514527802771716,0.468343389272933,3,3,NA,NA
"663","1064",0.491160442173916,0.447073501034081,3,3,0.491160442173916,0.447073501034081,3,3,NA,NA
"663","1113",0.597438202793598,0.543811687668173,3,3,0.597438202793598,0.543811687668173,3,3,NA,NA
"663","1125",1.06458780949373,0.969029584389934,3,3,1.06458780949373,0.969029584389934,3,3,NA,NA
"663","1161",0.984608052427452,0.89622887217212,3,3,0.984608052427452,0.89622887217212,3,3,NA,NA
"663","1164",1.03011054945071,0.937647029872159,3,3,1.03011054945071,0.937647029872159,3,3,NA,NA
"663","1194",1.01733854658833,0.926021451864232,3,3,1.01733854658833,0.926021451864232,3,3,NA,NA
"663","1198",0.980720915421914,0.892690647590407,3,3,0.980720915421914,0.892690647590407,3,3,NA,NA
"663","1216",1.0140449050917,0.923023450175552,3,3,1.0140449050917,0.923023450175552,3,3,NA,NA
"663","1238",0.972692863121928,0.885383199473548,3,3,0.972692863121928,0.885383199473548,3,3,NA,NA
"663","1248",1.01384187849807,0.92283864740598,3,3,1.01384187849807,0.92283864740598,3,3,NA,NA
"663","1261",1.01124328090402,0.92047330194166,3,3,1.01124328090402,0.92047330194166,3,3,NA,NA
"663","1264",0.90688940708385,0.825486312540075,3,3,0.90688940708385,0.825486312540075,3,3,NA,NA
"663","1276",0.493365178652982,0.449080338661702,3,3,0.493365178652982,0.449080338661702,3,3,NA,NA
"663","1281",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","1285",0.972692863121928,0.885383199473548,3,3,0.972692863121928,0.885383199473548,3,3,NA,NA
"663","1343",1.01124328090402,0.92047330194166,3,3,1.01124328090402,0.92047330194166,3,3,NA,NA
"663","1460",0.497511433852483,0.452854422787893,3,3,0.497511433852483,0.452854422787893,3,3,NA,NA
"663","1487",1.02505327280509,0.93304369828941,3,3,1.02505327280509,0.93304369828941,3,3,NA,NA
"663","1491",0.885616589136007,0.806122959183057,3,3,0.885616589136007,0.806122959183057,3,3,NA,NA
"663","1493",1.00808015459537,0.917594100296748,3,3,1.00808015459537,0.917594100296748,3,3,NA,NA
"663","1516",0.537338644563349,0.489106712264056,3,3,0.537338644563349,0.489106712264056,3,3,NA,NA
"663","1536",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","1795",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","1954",1.01691078312134,0.925632084776861,3,3,1.01691078312134,0.925632084776861,3,3,NA,NA
"663","2068",0.381935332991652,0.347652522123785,3,3,0.381935332991652,0.347652522123785,3,3,NA,NA
"663","2131",1.0140449050917,0.923023450175552,3,3,1.0140449050917,0.923023450175552,3,3,NA,NA
"663","2179",0.926026757952928,0.84290587999483,3,3,0.926026757952928,0.84290587999483,3,3,NA,NA
"663","2212",0.540784695748504,0.492243443229747,3,3,0.540784695748504,0.492243443229747,3,3,NA,NA
"663","2238",0.551117326648541,0.501648609189218,3,3,0.551117326648541,0.501648609189218,3,3,NA,NA
"663","2240",1.00497932091853,0.914771599848846,3,3,1.00497932091853,0.914771599848846,3,3,NA,NA
"663","2260",0.358960469928973,0.326739900537755,3,3,0.358960469928973,0.326739900537755,3,3,NA,NA
"663","2262",0.477792287699628,0.434905282443977,3,3,0.477792287699628,0.434905282443977,3,3,NA,NA
"663","2492",0.376482997740794,0.342689592701733,3,3,0.376482997740794,0.342689592701733,3,3,NA,NA
"663","2540",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","2546",1.02241411478465,0.930641433133945,3,3,1.02241411478465,0.930641433133945,3,3,NA,NA
"663","2687",1.01970022903707,0.928171147869911,3,3,1.01970022903707,0.928171147869911,3,3,NA,NA
"663","2691",0.885616589136007,0.806122959183057,3,3,0.885616589136007,0.806122959183057,3,3,NA,NA
"663","2711",1.01124328090402,0.92047330194166,3,3,1.01124328090402,0.92047330194166,3,3,NA,NA
"663","2743",1.02241411478465,0.930641433133945,3,3,1.02241411478465,0.930641433133945,3,3,NA,NA
"663","2783",0.554554433465306,0.504777198639944,3,3,0.554554433465306,0.504777198639944,3,3,NA,NA
"663","2822",1.03352913804635,0.940758763311611,3,3,1.03352913804635,0.940758763311611,3,3,NA,NA
"663","2859",0.587675086518276,0.534924916260256,3,3,0.587675086518276,0.534924916260256,3,3,NA,NA
"663","2860",0.431799668089028,0.393040995939082,3,3,0.431799668089028,0.393040995939082,3,3,NA,NA
"663","2870",0.493365178652982,0.449080338661702,3,3,0.493365178652982,0.449080338661702,3,3,NA,NA
"663","2874",0.544688132036571,0.495796504057785,3,3,0.544688132036571,0.495796504057785,3,3,NA,NA
"663","3008",0.885616589136007,0.806122959183057,3,3,0.885616589136007,0.806122959183057,3,3,NA,NA
"663","3017",0.908455842557364,0.826912143554047,3,3,0.908455842557364,0.826912143554047,3,3,NA,NA
"663","3035",0.885616589136007,0.806122959183057,3,3,0.885616589136007,0.806122959183057,3,3,NA,NA
"663","3073",0.89694525949044,0.816434759325186,3,3,0.89694525949044,0.816434759325186,3,3,NA,NA
"663","3118",0.629007852543652,0.572547621241542,3,3,0.629007852543652,0.572547621241542,3,3,NA,NA
"663","3122",1.01420730301183,0.923171271132779,3,3,1.01420730301183,0.923171271132779,3,3,NA,NA
"663","3136",0.966140521524224,0.879419001125059,3,3,0.966140521524224,0.879419001125059,3,3,NA,NA
